courseId,courseOfferNumber,termCode,termDescription,sessionCode,classSection,crseCatEffectiveDate,subject,subjectDescription,catalogNumber,catalogNumberInt,catalogNumberChar,catalogNumberSort,classNumber,academicYear,courseTitleLong,enrollmentCap,componentCode,componentDescription,unitsMaximum,equivalentCourseId,academicCareer,classAcadOrg,classAcadOrgDescription,subjectAcadOrg,subjectAcadOrgDescription,acadGroup,acadGroupDescription,gradingBasis,gradingBasisDescription,classType,classTypeDescription,enrollmentConsent,enrollmentConsentDesc,requirementGroup,requirementGroupDescription,examDate,examTimeCode,schedulePrint,classStatus,classStatusDescription,termPatternCode,termPatternDescription,courseNote,recommendedPreparation,bracketedFlag,courseDescr,courseDescrlong,enrollmentCount
111147,1,2172,2017 Spring,1,011,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14671,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,012,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14672,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,013,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14673,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,014,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14674,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,015,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14675,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,016,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14676,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,017,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14677,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,018,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14678,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,019,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14679,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,020,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14680,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111147,1,2172,2017 Spring,1,021,30-AUG-15,PHIL,Philosophy,333,333,"",000000000000000333,14681,2017,Preparation for the Topical Examination,999,RR,Reading and Research,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Prep for Topical Examination,<p>Required in both fall and spring terms of all third-year graduate students in the Department.</p>,0
111409,1,2172,2017 Spring,1,001,08-APR-16,MICROBI,Microbiology,300,300,"",000000000000000300,10399,2017,Advanced Topics in Microbiology and Molecular Genetics,9999,THE,Thesis Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Non-DMS students must get permission from the Division of Medical Sciences before registering for this course. Please contact us at 617-432-0605 or visit the DMS Office at T-MEC 435, 260 Longwood Avenue, Boston.",Dependent on seminar.,N,Adv Microbio & Molecu Genetics,"<p>A series of reading and discussion seminars, each running for a half term (7 weeks). Two seminars, which can be taken in different terms, are required for credit.</p>",0
111429,1,2172,2017 Spring,1,001,07-JAN-16,PSY,Psychology,985,985,"",000000000000000985,10417,2017,Junior Tutorial: Honors Thesis Preparation,9999,JUT,Junior Tutorial,4, ,FAS,PSYC,Psychology,PSYC,Psychology,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,D,Department Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Normally limited to junior psychology concentrators. Admission to course by way of <a href=""""http://www.wjh.harvard.edu/psych/ug/deadlines/index.html"""">application</a>.",Psychology 1901 or concurrent enrollment.,N,Junior Tutorial Honors Thesis,"<p>Supervised reading and research with a faculty supervisor normally resulting in a thesis prospectus. Required, supplemental group meetings to discuss topic and supervisor selection, study methodology, prospectus writing, and the prospectus meeting. Graded SAT/UNS. Full prospectus or term paper required.</p>",0
112083,1,2172,2017 Spring,1,001,30-AUG-15,SEMPHIL,Semitic Philology,220R,220,R,000000000000000220R,10400,2017,Northwest Semitic Epigraphy: Seminar,999,SEM,Seminar,4, ,FAS,NELC,Near Eastern Languages and Civilizations,NELC,Near Eastern Languages and Civilizations,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,SP,Spring Only,Offered jointly with the Divinity School as 1160.,Semitic Philology 151.,N,Northwest Semitic Epigraphy,<p>Topic for 2015-16 to be determined.</p>,0
112091,1,2172,2017 Spring,1,001,30-AUG-15,PHYSICS,Physics,363A,363,A,000000000000000363A,10404,2017,Topics in Condensed Matter Theory,9999,REA,Reading Course,16, ,FAS,PHYS,Physics,PHYS,Physics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Condensed Matter Theory,<p></p>,0
112092,1,2172,2017 Spring,1,001,30-AUG-15,PHYSICS,Physics,363B,363,B,000000000000000363B,10407,2017,Topics in Condensed Matter Theory,9999,THE,Thesis Research,16, ,FAS,PHYS,Physics,PHYS,Physics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Condensed Matter Theory,<p></p>,0
112119,1,2172,2017 Spring,1,001,08-APR-16,NEUROBIO,Neurobiology - Graduate,319,319,"",000000000000000319,10436,2017,Neurological Control of Cell Growth and Differentiation,9999,THE,Thesis Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Neur Control of Cell Grwth & D,<p></p>,0
112128,1,2172,2017 Spring,1,001,08-APR-16,VIROLOGY,Virology,308,308,"",000000000000000308,10451,2017,Molecular Genetics of Herpes Virus,9999,THE,Thesis Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Molecular Genetics of Herpes,<p></p>,0
112135,1,2172,2017 Spring,1,001,08-APR-16,NEUROBIO,Neurobiology - Graduate,351,351,"",000000000000000351,10454,2017,Neurogenetics of Disease,9999,THE,Thesis Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Neurogenetics of Disease,<p></p>,0
112139,1,2172,2017 Spring,1,001,15-AUG-16,KOREAN,Korean,140B,140,B,000000000000000140B,10456,2017,Advanced Korean,9999,LEC,Lecture,4, ,FAS,EALC,East Asian Languages and Civilizations,EALC,East Asian Languages and Civilizations,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,SP,Spring Only,"",Korean 140a or equivalent.,N,Advanced Korean,<p>Continuation of Korean 140a.&nbsp;</p>,0
112211,1,2172,2017 Spring,1,001,30-AUG-15,BIOPHYS,Biophysics,355,355,"",000000000000000355,10473,2017,Chemical Genetics and Genomics,9999,THE,Thesis Research,4, ,FAS,BIPH,Biophysics,BIPH,Biophysics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Chemical Genetics and Genomics,<p></p>,0
112340,1,2172,2017 Spring,1,001,15-AUG-16,ITAL,Italian,15,15,"",000000000000000015,12261,2017,Intensive Beginning Italian: Special Course: Gateway to Italy,999,LEC,Lecture,8, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,"May not be taken Pass/Fail but may be taken Sat/Unsat by GSAS students. Students who have not placed out of the language requirement must take one full year of a language. Italian Acd taken alone may not be used to fulfill the language requirement. However, there are ways to combine Italian Acd with another course in order to fulfill the language requirement. Consult Dr. Elvira DiFabio or the Undergraduate Adviser in Italian for details. Conducted in Italian. Not open to auditors.","An advanced knowledge of at least one foreign language, preferably a modern Romance language, but no previous study of Italian.",N,Intensive Beginning Italian,"<p>A complete first-year course in one term for students with no knowledge of Italian, focused on developing all four communicative skills. Students are introduced to contemporary Italian culture through a variety of topics from everyday life (family, shopping, food, fashion) to the arts (music, literature, cinema). Materials include films and cultural readings that present capsules on the history of modern Italy. Excellent choice for students planning to study in Italy.</p>",0
112838,1,2172,2017 Spring,1,001,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,10414,2017,Direction of Doctoral Dissertations,9999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,002,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14682,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,003,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14683,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,004,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14684,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,005,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14685,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,006,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14686,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,007,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14687,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,008,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14688,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,009,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14689,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,010,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14690,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,011,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14691,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,012,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14692,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,013,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14693,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,014,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14694,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
112838,1,2172,2017 Spring,1,015,30-AUG-15,PHIL,Philosophy,399,399,"",000000000000000399,14695,2017,Direction of Doctoral Dissertations,999,DDD,Doctoral Dissertation,4, ,FAS,PHIL,Philosophy,PHIL,Philosophy,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Doctoral Dissertations,<p></p>,0
